Biological_Process,Gene ID,protein_id,Preferred_Name,KEGG_KO,KEGG_Pathway,Pfam_Domains,GO_Terms,NPFM1,NPFM2,NPFM3,NPFM4,Mean_FPKM,Protein Description
Sex determination,,GFT91456.1,,,,zf-CCHC,,,,,,,retrovirus-related Pol polyprotein from transposon 412 [Nephila pilipes]
Sex determination,,GFT91528.1,L798_08271,,,Tetraspannin,,,,,,,"tetraspanin, partial [Nephila pilipes]"
Sex determination,,GFT91569.1,WD_0622,,,HTH_3,,,,,,,"helix-turn-helix transcriptional regulator, partial [Nephila pilipes]"
Sex determination,,GFT91574.1,WD_0626,,,HTH_3,,,,,,,helix-turn-helix domain-containing protein [Nephila pilipes]
Sex determination,,GFT91578.1,WP0262,ko:K07484,,DDE_Tnp_IS66,,,,,,,IS66 family transposase [Nephila pilipes]
Sex determination,,GFT91651.1,,,,Transposase_1,,,,,,,"histone-lysine N-methyltransferase SETMAR, partial [Nephila pilipes]"
Sex determination,,GFT91667.1,CAQ54565.1,,,HTH_3,,,,,,,helix-turn-helix transcriptional regulator [Nephila pilipes]
Sex determination,,GFT91675.1,wNo_02160,,,HTH_3,,,,,,,putative transcriptional regulator [Nephila pilipes]
Sex determination,,GFT91677.1,WD_0622,,,HTH_3,,,,,,,putative transcriptional regulator [Nephila pilipes]
Sex determination,,GFT91682.1,WP0239,,,HTH_3,,,,,,,putative transcriptional regulator [Nephila pilipes]
Sex determination,,GFT91693.1,,,,MFS_1,,,,,,,carcinine transporter [Nephila pilipes]
Sex determination,,GFT91697.1,,,,,,,,,,,general transcription factor II-I repeat domain-containing protein 2A [Nephila pilipes]
Sex determination,,GFT91707.1,,,,"Ets,SAM_PNT",,,,,,,transcriptional regulator Erg [Nephila pilipes]
Sex determination,,GFT91723.1,,,,Bin3,,,,,,,pre-miRNA 5'-monophosphate methyltransferase [Nephila pilipes]
Sex determination,,GFT91725.1,,ko:K17778,,zf-Tim10_DDP,,,,,,,mitochondrial import inner membrane translocase subunit Tim10 [Nephila pilipes]
Sex determination,,GFT91740.1,107366522,ko:K06669,"map04110,map04111,map04113,map04114,ko04113,ko04111,ko04110,ko04114","SMC_N,SMC_hinge",,,,,,,retrovirus-related Pol polyprotein from transposon opus [Nephila pilipes]
Sex determination,,GFT91748.1,L798_10998,,,GpcrRhopsn4,,,,,,,transmembrane protein [Nephila pilipes]
Sex determination,,GFT91749.1,L798_03168,ko:K00670,,Acetyltransf_1,,,,,,,n-alpha-acetyltransferase 30 [Nephila pilipes]
Sex determination,,GFT91752.1,,,,"PWI,RRM_1",,,,,,,RNA-binding protein 25 [Nephila pilipes]
Sex determination,,GFT91780.1,,ko:K15129,"ko05168,map05168",Med8,,,,,,,mediator of RNA polymerase II transcription subunit 8 [Nephila pilipes]
Sex determination,,GFT91784.1,L798_02720,ko:K05931,"map01522,ko01522","CARM1,PrmA",,,,,,,histone-arginine methyltransferase CARMER [Nephila pilipes]
Sex determination,,GFT91786.1,L798_02720,ko:K05931,"map01522,ko01522","CARM1,PrmA",,,,,,,histone-arginine methyltransferase CARMER [Nephila pilipes]
Sex determination,,GFT91809.1,,,,rve,,,,,,,transposon Ty3-I Gag-Pol polyprotein [Nephila pilipes]
Sex determination,,GFT91816.1,SLC35A3,,,Nuc_sug_transp,,,,,,,UDP-N-acetylglucosamine transporter [Nephila pilipes]
Sex determination,,GFT91824.1,,ko:K03138,"ko03022,map03022",TFIIF_alpha,,,,,,,general transcription factor IIF subunit 1 [Nephila pilipes]
Sex determination,,GFT91842.1,L798_09592,ko:K20726,"ko04016,map04016",DUF778,,,,,,,transmembrane protein 222 [Nephila pilipes]
Sex determination,,GFT91859.1,CJA12924b,,,Transposase_1,,,,,,,mariner Mos1 transposase [Nephila pilipes]
Sex determination,,GFT91870.1,,,,"RVT_1,zf-H2C2",,,,,,,retrovirus-related Pol polyprotein from transposon gypsy [Nephila pilipes]
Sex determination,,GFT91871.1,,,,zf-C2H2,,,,,,,zinc finger protein 40 [Nephila pilipes]
Sex determination,,GFT91884.1,G5I_02335,ko:K00685,,"ATE_C,ATE_N",,,,,,,arginyl-tRNA--protein transferase 1 [Nephila pilipes]
Sex determination,,GFT91885.1,,,,"ATE_C,ATE_N",,,,,,,arginyl-tRNA--protein transferase 1 [Nephila pilipes]
Sex determination,,GFT91895.1,L798_06165,ko:K10349,,"Ank,Ank_2,Ank_4",,,,,,,protein fem-1 homolog B [Nephila pilipes]
Sex determination,,GFT91925.1,,,,GCV_H,,,,,,,protein Abitram [Nephila pilipes]
Sex determination,,GFT91928.1,,,,"Bromodomain,DUF3591,TBP-binding,zf-CCHC_6",,,,,,,transcription initiation factor TFIID subunit 1 [Nephila pilipes]
Sex determination,,GFT91929.1,107366421,ko:K03125,"ko03022,map03022","Bromodomain,DUF3591,TBP-binding,zf-CCHC_6",,,,,,,transcription initiation factor TFIID subunit 1 [Nephila pilipes]
Sex determination,,GFT91931.1,,,,"TPR_2,TPR_6,TPR_8",,,,,,,intraflagellar transport protein 88 homolog [Nephila pilipes]
Sex determination,,GFT91934.1,,,,"TPR_2,TPR_6,TPR_8",,,,,,,intraflagellar transport protein 88 homolog [Nephila pilipes]
Sex determination,,GFT92033.1,,,,"DUF1758,Peptidase_A17",,,,,,,reverse transcriptase domain-containing protein [Nephila pilipes]
Sex determination,,GFT92057.1,,,,rve,,,,,,,transposon Ty3-I Gag-Pol polyprotein [Nephila pilipes]
Sex determination,,GFT92081.1,ACK69738.1,,,Sulfotransfer_1,,,,,,,sulfotransferase 1C2 [Nephila pilipes]
Sex determination,,GFT92082.1,ACK69738.1,,,Sulfotransfer_1,,,,,,,sulfotransferase 1C4 [Nephila pilipes]
Sex determination,,GFT92084.1,ACK66184.1,,,Sulfotransfer_1,,,,,,,sulfotransferase 1C4 [Nephila pilipes]
Sex determination,,GFT92085.1,107359800,ko:K04977,"ko04621,map04921,map04621,ko04921",,,,,,,,"transient receptor potential cation channel subfamily M member 6, partial [Nephila pilipes]"
Sex determination,,GFT92100.1,,,,"CENP-B_N,DDE_1,HTH_Tnp_Tc5",,,,,,,tigger transposable element-derived protein 1 [Nephila pilipes]
Sex determination,,GFT92111.1,8233758,ko:K05948,"map05165,ko00514,ko05165,map00514,map04330,ko04330",Fringe,,,,,,,fringe glycosyltransferase [Nephila pilipes]
Sex determination,,GFT92167.1,,,,"Myosin_TH1,Myosin_head",,,,,,,"retrovirus-related Pol polyprotein from transposon opus, partial [Nephila pilipes]"
Sex determination,,GFT92210.1,,,,SSF,,,,,,,"sodium-coupled monocarboxylate transporter 2, partial [Nephila pilipes]"
Sex determination,,GFT92215.1,,,,rve,,,,,,,putative uncharacterized transposon-derived protein F54H12.3 [Nephila pilipes]
Sex determination,,GFT92228.1,,,,"ATP_bind_3,Aminotran_5",,,,,,,"tRNA-cytidine(32) 2-sulfurtransferase, partial [Nephila pilipes]"
Sex determination,,GFT92283.1,,,,Peptidase_A17,,,,,,,reverse transcriptase domain-containing protein [Nephila pilipes]
Sex determination,,GFT92445.1,L798_15098,ko:K09564,"ko03040,map03040","Pro_isomerase,RRM_1",,,,,,,peptidyl-prolyl cis-trans isomerase E [Nephila pilipes]
Sex determination,,GFT92547.1,,,,,,,,,,,reverse transcriptase domain-containing protein [Nephila pilipes]
Sex determination,,GFT92550.1,,,,"RVT_1,rve",,,,,,,reverse transcriptase domain-containing protein [Nephila pilipes]
Sex determination,,GFT92552.1,,,,"RVT_1,rve",,,,,,,retrovirus-related Pol polyprotein from transposon opus [Nephila pilipes]
Sex determination,,GFT92621.1,,,,RVT_1,,,,,,,retrovirus-related Pol polyprotein from type-2 retrotransposable element R2DM [Nephila pilipes]
Sex determination,,GFT92665.1,,,,"Peptidase_A17,rve",,,,,,,transposable element Tc1 transposase [Nephila pilipes]
Sex determination,,GFT92667.1,GB18893,ko:K10779,,"Helicase_C,SNF2_N",,,,,,,transcriptional regulator ATRX [Nephila pilipes]
Sex determination,,GFT92671.1,,ko:K05658,"ko02010,map05206,ko05226,ko04976,map02010,map04976,ko05206,map05226","ABC_membrane,ABC_tran",,,,,,,ATP-dependent translocase ABCB1 [Nephila pilipes]
Sex determination,,GFT92702.1,,,,Peptidase_A17,,,,,,,reverse transcriptase domain-containing protein [Nephila pilipes]
Sex determination,,GFT92714.1,107367107,,,adh_short,,,,,,,estradiol 17-beta-dehydrogenase 2 [Nephila pilipes]
Sex determination,,GFT92732.1,,,,DDE_Tnp_1_7,,,,,,,piggyBac transposable element-derived protein 4 [Nephila pilipes]
Sex determination,,GFT92810.1,dnajc17,ko:K09537,,"DnaJ,RRM_1",,,,,,,dnaJ homolog subfamily C member 17 [Nephila pilipes]
Sex determination,,GFT92843.1,,,,,,,,,,,retrovirus-related Pol polyprotein from transposon 297 [Nephila pilipes]
Sex determination,,GFT92878.1,L798_11629,,,HLH,,,,,,,class A basic helix-loop-helix protein 15 [Nephila pilipes]
Sex determination,,GFT92946.1,,,,"CUB,rve",,,,,,,transposon Tf2-6 polyprotein [Nephila pilipes]
Sex determination,,GFT92948.1,,,,"RVT_1,rve",,,,,,,transposon Ty3-G Gag-Pol polyprotein [Nephila pilipes]
Sex determination,,GFT92975.1,,,,RVT_1,,,,,,,retrovirus-related Pol polyprotein from type-1 retrotransposable element R2 [Nephila pilipes]
Sex determination,,GFT93025.1,,,,RVT_1,,,,,,,retrovirus-related Pol polyprotein from type-1 retrotransposable element R2 [Nephila pilipes]
Sex determination,,GFT93073.1,,,,"DUF1759,Peptidase_A17,rve",,,,,,,bel12-ag transposon polyprotein [Nephila pilipes]
Sex determination,,GFT93109.1,,ko:K08202,"ko05231,map05231",MFS_1,,,,,,,"organic cation transporter protein, partial [Nephila pilipes]"
Sex determination,,GFT93201.1,,,,,,,,,,,"transient receptor potential cation channel subfamily M member 6, partial [Nephila pilipes]"
Sex determination,,GFT93203.1,,,,,,,,,,,"transient receptor potential cation channel subfamily M member 6, partial [Nephila pilipes]"
Sex determination,,GFT93271.1,,ko:K08193,,MFS_1,,,,,,,inorganic phosphate cotransporter [Nephila pilipes]
Sex determination,,GFT93273.1,107369096,ko:K12301,"map04142,ko04142",MFS_1,,,,,,,inorganic phosphate cotransporter [Nephila pilipes]
Sex determination,,GFT93291.1,,,,"RVT_1,rve",,,,,,,transposon Ty3-G Gag-Pol polyprotein [Nephila pilipes]
Sex determination,,GFT93488.1,20201833,ko:K03351,"map04110,map04111,map04113,map04114,ko04914,ko04113,ko04111,ko04110,ko04114,map04120,ko04120,map04914,map05166,ko05166","ANAPC4,ANAPC4_WD40",,,,,,,anapc4 [Nephila pilipes]
Sex determination,,GFT93495.1,T01_13806,,,"DUF1758,DUF1759,Peptidase_A17,RVT_1",,,,,,,"reverse transcriptase domain-containing protein, partial [Nephila pilipes]"
Sex determination,,GFT93520.1,,,,Transposase_1,,,,,,,histone-lysine N-methyltransferase SETMAR [Nephila pilipes]
Sex determination,,GFT93525.1,,,,RVT_1,,,,,,,transposon Ty3-I Gag-Pol polyprotein [Nephila pilipes]
Sex determination,,GFT93535.1,,,,DDE_Tnp_1_7,,,,,,,piggyBac transposable element-derived protein 3 [Nephila pilipes]
Sex determination,,GFT93579.1,,ko:K13178,,"DEAD,Helicase_C",,,,,,,probable ATP-dependent RNA helicase DDX17 [Nephila pilipes]
Sex determination,,GFT93664.1,,,,"DDE_3,HTH_Tnp_Tc3_2",,,,,,,transposase domain containing protein [Nephila pilipes]
Sex determination,,GFT93665.1,,,,DDE_Tnp_1_7,,,,,,,piggyBac transposable element-derived protein 1 [Nephila pilipes]
Sex determination,,GFT93728.1,LOC763830,,,"RVT_1,rve,zf-H2C2",,,,,,,retrovirus-related Pol polyprotein from transposon 17.6 [Nephila pilipes]
Sex determination,,GFT93733.1,,,,"Glyco_transf_41,TPR_1,TPR_10,TPR_11,TPR_8",,,,,,,UDP-N-acetylglucosamine--peptide N-acetylglucosaminyltransferase 110 kDa subunit [Nephila pilipes]
Sex determination,,GFT93738.1,8238217,ko:K08202,"ko05231,map05231",Sugar_tr,,,,,,,"organic cation transporter 1, partial [Nephila pilipes]"
Sex determination,,GFT93764.1,,,,"RVT_1,rve,zf-H2C2",,,,,,,"retrovirus-related Pol polyprotein from transposon 297, partial [Nephila pilipes]"
Sex determination,,GFT93803.1,,,,"DDE_Tnp_1_7,Tnp_zf-ribbon_2",,,,,,,piggyBac transposable element-derived protein 4 [Nephila pilipes]
Sex determination,,GFT93916.1,105622135,ko:K14561,"ko03008,map03008",Brix,,,,,,,brix domain-containing protein ZK795.3 [Nephila pilipes]
Sex determination,,GFT93925.1,,,,Pox_MCEL,,,,,,,mRNA cap guanine-N7 methyltransferase [Nephila pilipes]
Sex determination,,GFT93996.1,,,,"Peptidase_A17,rve",,,,,,,putative RNA-directed DNA polymerase from transposon X-element [Nephila pilipes]
Sex determination,,GFT94056.1,,,,"RVT_1,rve",,,,,,,transposon Ty3-G Gag-Pol polyprotein [Nephila pilipes]
Sex determination,,GFT94085.1,,,,RVT_1,,,,,,,putative RNA-directed DNA polymerase from transposon BS [Nephila pilipes]
Sex determination,,GFT94102.1,107371101,ko:K12302,"ko05033,map05033,ko04724,map04724,map04723,ko04721,map04721,ko04723",MFS_1,,,,,,,vesicular glutamate transporter 2 [Nephila pilipes]
Sex determination,,GFT94175.1,ddx5,,,"DEAD,Helicase_C",,,,,,,"probable ATP-dependent RNA helicase DDX17, partial [Nephila pilipes]"
Sex determination,,GFT94188.1,G5I_03739,,,,,,,,,,palmitoyltransferase [Nephila pilipes]
Sex determination,,GFT94190.1,,,,DHHC,,,,,,,palmitoyltransferase ZDHHC5 [Nephila pilipes]
Sex determination,,GFT94233.1,EFV48956,,,"gag_pre-integrs,rve",,,,,,,retrovirus-related Pol polyprotein from transposon TNT 1-94 [Nephila pilipes]
Sex determination,,GFT94239.1,cp54,,,"RVT_2,gag_pre-integrs,rve",,,,,,,retrovirus-related Pol polyprotein from transposon TNT 1-94 [Nephila pilipes]
Sex determination,,GFT94289.1,,,,"RVT_1,SAP,rve,zf-CCHC",,,,,,,transposon Ty3-G Gag-Pol polyprotein [Nephila pilipes]
Sex determination,,GFT94291.1,,,,"RVT_1,SAP,rve,zf-CCHC",,,,,,,retrovirus-related Pol polyprotein from transposon opus [Nephila pilipes]
Sex determination,,GFT94302.1,,,,,,,,,,,transposase [Nephila pilipes]
Sex determination,,GFT94327.1,G5I_03739,,,,,,,,,,histone-lysine N-methyltransferase SETMAR [Nephila pilipes]
Sex determination,,GFT94405.1,,,,DDE_Tnp_1_7,,,,,,,piggyBac transposable element-derived protein 4 [Nephila pilipes]
Sex determination,,GFT94429.1,,,,"Peptidase_A17,rve",,,,,,,transposable element Tc1 transposase [Nephila pilipes]
Sex determination,,GFT94435.1,,,,"RVT_1,SAP,gag-asp_proteas,zf-CCHC",,,,,,,transposon Tf2-9 polyprotein [Nephila pilipes]
Sex determination,,GFT94524.1,,,,"RVT_1,rve",,,,,,,retrovirus-related Pol polyprotein from transposon 17.6 [Nephila pilipes]
Sex determination,,GFT94549.1,,,,Galactosyl_T,,,,,,,"beta-1,3-galactosyltransferase 1, partial [Nephila pilipes]"
Sex determination,,GFT94598.1,,,,SSF,,,,,,,sodium-coupled monocarboxylate transporter 1 [Nephila pilipes]
Sex determination,,GFT94727.1,,,,"RVT_1,gag-asp_proteas,rve,zf-CCHC",,,,,,,"retrovirus-related Pol polyprotein from transposon 297, partial [Nephila pilipes]"
Sex determination,,GFT94761.1,,,,"RVT_1,rve",,,,,,,"retrovirus-related Pol polyprotein from transposon 17.6, partial [Nephila pilipes]"
Sex determination,,GFT94774.1,G5I_10226,,,,,,,,,,histone-lysine N-methyltransferase SETMAR [Nephila pilipes]
Sex determination,,GFT94898.1,G5I_03739,,,,,,,,,,mariner transposase [Nephila pilipes]
Sex determination,,GFT94986.1,,,,rve,,,,,,,transposon Tf2-6 polyprotein [Nephila pilipes]
Sex determination,,GFT95023.1,,,,"RVT_1,rve,zf-H2C2",,,,,,,transposon Tf2-11 polyprotein [Nephila pilipes]
Sex determination,,GFT95166.1,105619515,ko:K00731,"map01100,ko00512,map00512,ko01100",Fringe,,,,,,,glycoprotein-N-acetylgalactosamine 3-beta-galactosyltransferase 1 [Nephila pilipes]
Sex determination,,GFT95171.1,,,,RFX_DNA_binding,,,,,,,"transcription factor RFX4, partial [Nephila pilipes]"
Sex determination,,GFT95242.1,,,,"DUF1758,Peptidase_A17",,,,,,,reverse transcriptase domain-containing protein [Nephila pilipes]
Sex determination,,GFT95244.1,L798_01722,ko:K13126,"map03018,map03013,map03015,ko03018,ko03013,ko03015","PABP,RRM_1",,,,,,,polyadenylate-binding protein 1 [Nephila pilipes]
Sex determination,,GFT95303.1,107369293,,,TMEM151,,,,,,,transmembrane protein 151B [Nephila pilipes]
Sex determination,,GFT95305.1,107369293,,,TMEM151,,,,,,,transmembrane protein 151B [Nephila pilipes]
Sex determination,,GFT95307.1,,,,,,,,,,,transposase domain containing protein [Nephila pilipes]
Sex determination,,GFT95522.1,G5I_03739,,,,,,,,,,"mariner transposase, partial [Nephila pilipes]"
Sex determination,,GFT95550.1,107367462,ko:K05038,,SNF,,,,,,,sodium- and chloride-dependent glycine transporter 2 [Nephila pilipes]
Sex determination,,GFT95588.1,,ko:K14464,"ko00513,map01100,map00513,ko01100","Glyco_tran_10_N,Glyco_transf_10",,,,,,,"alpha-(1,3)-fucosyltransferase C [Nephila pilipes]"
Sex determination,,GFT95637.1,,,,"CENP-B_N,DDE_1,HTH_Tnp_Tc5",,,,,,,tigger transposable element-derived protein 1 [Nephila pilipes]
Sex determination,,GFT95641.1,,,,"CENP-B_N,DDE_1,HTH_Tnp_Tc5",,,,,,,tigger transposable element-derived protein 1 [Nephila pilipes]
Sex determination,,GFT95708.1,,,,"RVT_1,SCAN,rve,zf-CCHC,zf-H2C2",,,,,,,retrovirus-related Pol polyprotein from transposon 297 [Nephila pilipes]
Sex determination,,GFT95730.1,,,,"DUF1736,TPR_1,TPR_2,TPR_8",,,,,,,protein O-mannosyl-transferase TMTC2 [Nephila pilipes]
Sex determination,,GFT95778.1,L798_15803,,,,,,,,,,transmembrane protein 267 [Nephila pilipes]
Sex determination,,GFT95800.1,G5I_03739,,,,,,,,,,histone-lysine N-methyltransferase SETMAR [Nephila pilipes]
Sex determination,,GFT95801.1,LOC662326,ko:K03283,"map05164,map05162,map05145,map04010,ko05145,map03040,map04213,ko04144,ko04141,map05134,ko03040,map04144,ko04612,ko05134,ko04915,ko04010,map05169,map04612,ko05164,map04141,ko05162,ko04213,ko05169,map04915",HSP70,,,,,,,"heat shock protein 70 B2, partial [Nephila pilipes]"
Sex determination,,GFT96029.1,,,,zf-C2H2,,,,,,,zinc finger protein ZFAT [Nephila pilipes]
Sex determination,,GFT96033.1,,ko:K19400,,Leu_zip,,,,,,,leucine zipper transcription factor-like protein 1 [Nephila pilipes]
Sex determination,,GFT96092.1,,,,RRM_1,,,,,,,myelin expression factor 2 [Nephila pilipes]
Sex determination,,GFT96103.1,Orct,ko:K08202,"ko05231,map05231",Sugar_tr,"P|GO:0006810|IEA,P|GO:0006810|IBA,P|GO:0006811|IBA,P|GO:0006820|IBA,P|GO:0006915|TAS,P|GO:0008150|IEA,P|GO:0008150|IBA,P|GO:0008150|TAS,P|GO:0008219|TAS,P|GO:0009987|TAS,P|GO:0012501|TAS,P|GO:0015711|IBA,P|GO:0034220|IBA,P|GO:0051179|IEA,P|GO:0051179|IBA,P|GO:0051234|IEA,P|GO:0051234|IBA,P|GO:0055085|IEA,P|GO:0055085|IBA,P|GO:0071702|IBA,P|GO:0098656|IBA,C|GO:0005575|IBA,C|GO:0005575|NAS,C|GO:0005623|IBA,C|GO:0005886|IBA,C|GO:0005887|IBA,C|GO:0016020|IBA,C|GO:0016020|NAS,C|GO:0016021|IBA,C|GO:0016021|NAS,C|GO:0031224|IBA,C|GO:0031224|NAS,C|GO:0031226|IBA,C|GO:0044425|IBA,C|GO:0044425|NAS,C|GO:0044459|IBA,C|GO:0044464|IBA,C|GO:0071944|IBA,F|GO:0003674|IBA,F|GO:0005215|IBA,F|GO:0008509|IBA,F|GO:0008514|IBA,F|GO:0015075|IBA,F|GO:0022857|IBA",,,,,,"organic cation transporter protein, partial [Nephila pilipes]"
Sex determination,,GFT96170.1,T01_13806,,,"DUF1758,DUF1759,Peptidase_A17,RVT_1",,,,,,,"reverse transcriptase domain-containing protein, partial [Nephila pilipes]"
Sex determination,,GFT96172.1,107369479,ko:K00761,"map00240,map01100,ko00240,ko01100",UPRTase,,,,,,,uracil phosphoribosyltransferase homolog [Nephila pilipes]
Sex determination,,GFT96320.1,,,,Transposase_1,,,,,,,histone-lysine N-methyltransferase SETMAR [Nephila pilipes]
Sex determination,,GFT96342.1,,,,"RVT_1,rve",,,,,,,retrovirus-related Pol polyprotein from transposon opus [Nephila pilipes]
Sex determination,,GFT96343.1,,,,"RVT_1,rve",,,,,,,retrovirus-related Pol polyprotein from transposon 17.6 [Nephila pilipes]
Sex determination,,GFT96346.1,,,,"Homeobox,Pou",,,,,,,"POU domain, class 6, transcription factor 2 [Nephila pilipes]"
Sex determination,,GFT96389.1,,,,"PRMT5,PRMT5_C,PRMT5_TIM",,,,,,,protein arginine N-methyltransferase 5 [Nephila pilipes]
Sex determination,,GFT96476.1,,ko:K12886,"map05206,map05203,map05168,map03040,ko03040,ko05206,ko05168,ko05203","KH_1,ROKNT",,,,,,,heterogeneous nuclear ribonucleoprotein K [Nephila pilipes]
Sex determination,,GFT96484.1,8233504,ko:K10802,"ko04140,ko03410,map03410,ko04217,map04217,map04140",HMG_box_2,,,,,,,high mobility group protein DSP1 [Nephila pilipes]
Sex determination,,GFT96487.1,,,,"CSTF2_hinge,CSTF_C,RRM_1",,,,,,,cleavage stimulation factor subunit 2 [Nephila pilipes]
Sex determination,,GFT96489.1,ACK69738.1,,,Sulfotransfer_1,,,,,,,sulfotransferase 1C4 [Nephila pilipes]
Sex determination,,GFT96492.1,,,,"Homeobox,Homez",,,,,,,histone-lysine N-methyltransferase SETMAR-like protein [Nephila pilipes]
Sex determination,,GFT96495.1,EAZ88491.1,,,Sulfotransfer_1,,,,,,,sulfotransferase 1C4 [Nephila pilipes]
Sex determination,,GFT96502.1,CSTF2,,,"CSTF2_hinge,CSTF_C,RRM_1",,,,,,,cleavage stimulation factor subunit 2 [Nephila pilipes]
Sex determination,,GFT96542.1,LOC762595,ko:K11996,"ko04122,map04122","Rhodanese,ThiF",,,,,,,adenylyltransferase and sulfurtransferase MOCS3 [Nephila pilipes]
Sex determination,,GFT96645.1,107359800,ko:K04977,"ko04621,map04921,map04621,ko04921",,,,,,,,"transient receptor potential cation channel subfamily M member 3, partial [Nephila pilipes]"
Sex determination,,GFT96648.1,,,,Fasciclin,,,,,,,transforming growth factor-beta-induced protein ig-h3 [Nephila pilipes]
Sex determination,,GFT96662.1,107364045,ko:K00627,"map01100,ko01200,map01110,map01120,ko01110,ko01100,map00620,map01200,map00010,ko01130,ko00020,ko00620,map00020,map01130,ko00010,ko01120","2-oxoacid_dh,Biotin_lipoyl,E3_binding",,,,,,,"acetyltransferase component of pyruvate dehydrogenase complex, partial [Nephila pilipes]"
Sex determination,,GFT96663.1,,,,"CENP-B_N,DDE_1,HTH_Tnp_Tc5",,,,,,,tigger transposable element-derived protein 1 [Nephila pilipes]
Sex determination,,GFT96694.1,WNT5,ko:K00444,"map05166,map05165,map04390,map05217,map04310,ko04934,ko04360,ko05217,map05224,map05226,map05205,map05200,map04550,ko04916,map05225,map04360,ko04390,ko05226,ko05224,ko05225,ko04310,map04150,ko04150,ko05165,ko05166,ko05205,map04934,ko04550,ko05200,map04916",wnt,,,,,,,protein Wnt-5b [Nephila pilipes]
Sex determination,,GFT96735.1,sft2d1,,,Got1,,,,,,,vesicle transport protein SFT2A [Nephila pilipes]
